ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2018-11-27-lords.u1	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	I	Independent	Opposition	Fowler, Peter	M	-
ParlaMint-GB_2018-11-27-lords.u2	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Storey, Michael John	M	-
ParlaMint-GB_2018-11-27-lords.u3	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-11-27-lords.u4	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Storey, Michael John	M	-
ParlaMint-GB_2018-11-27-lords.u5	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-11-27-lords.u6	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CB	Crossbench	Opposition	of Mar, Margaret	F	-
ParlaMint-GB_2018-11-27-lords.u7	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-11-27-lords.u8	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	Massey, Doreen Elizabeth	F	-
ParlaMint-GB_2018-11-27-lords.u9	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-11-27-lords.u10	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Polak, Stuart	M	-
ParlaMint-GB_2018-11-27-lords.u11	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-11-27-lords.u12	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	BI	Bishops	Opposition	Geoffrey, John	M	-
ParlaMint-GB_2018-11-27-lords.u13	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-11-27-lords.u14	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Hubbard, Dominic	M	-
ParlaMint-GB_2018-11-27-lords.u15	Minutes of the House of Lords, Daily Session 2018-11-27	2018-11-27	2018-11-27	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
