ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2015-01-06-lords.u1	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	NA	Non-affiliated	Opposition	D'Souza, Frances	F	-
ParlaMint-GB_2015-01-06-lords.u2	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	LAB	Labour	Opposition	Smith, Angela	F	-
ParlaMint-GB_2015-01-06-lords.u3	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Bates, Michael	M	-
ParlaMint-GB_2015-01-06-lords.u4	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	LAB	Labour	Opposition	Smith, Angela	F	-
ParlaMint-GB_2015-01-06-lords.u5	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Bates, Michael	M	-
ParlaMint-GB_2015-01-06-lords.u6	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	LD	Liberal Democrat	Coalition	Benjamin, Floella	F	-
ParlaMint-GB_2015-01-06-lords.u7	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Bates, Michael	M	-
ParlaMint-GB_2015-01-06-lords.u8	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	NA	Non-affiliated	Opposition	Uddin, Manzila Pola	F	-
ParlaMint-GB_2015-01-06-lords.u9	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Bates, Michael	M	-
ParlaMint-GB_2015-01-06-lords.u10	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	LAB	Labour	Opposition	Harris, Jonathan Toby	M	-
ParlaMint-GB_2015-01-06-lords.u11	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Bates, Michael	M	-
ParlaMint-GB_2015-01-06-lords.u12	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	CB	Crossbench	Opposition	of Mar, Margaret	F	-
ParlaMint-GB_2015-01-06-lords.u13	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Bates, Michael	M	-
ParlaMint-GB_2015-01-06-lords.u14	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	LAB	Labour	Opposition	Lawrence, Doreen	F	-
ParlaMint-GB_2015-01-06-lords.u15	Minutes of the House of Lords, Daily Session 2015-01-06	2015-01-06	2015-01-06	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Bates, Michael	M	-
